3,female,Miss. Mary Canavan,21,7.75,0
3,female,Miss. Bridget Mary O'Sullivan,21,7.63,0
3,female,Miss. Kristina Sofia Laitinen,37,9.59,0
1,female,Miss. Roberta Maioni,16,86.5,1
1,male,Mr. Victor de Satode Penasco y Castellana,18,108.9,0
2,female,Mrs. Frederick Charles (Jane Richards) Quick,33,26,1
1,male,Mr. George Bradley,37,26.55,1
3,male,Mr. Henry Margido Olsen,28,22.53,0
3,male,Mr. Fang Lang,26,56.5,1
3,male,Mr. Eugene Patrick Daly,29,7.75,1
3,male,Mr. James Webber,66,8.05,0
1,male,Mr. James Robert McGough,36,26.29,1
1,female,Mrs. Martin (Elizabeth L. Barrett) Rothschild,54,59.4,1
3,male,Mr. Satio Coleff,24,7.5,0
1,male,Mr. William Anderson Walker,47,34.02,0
2,female,Mrs. (Amelia Milley) Lemore,34,10.5,1
3,male,Mr. Patrick Ryan,30,24.15,0
2,female,Mrs. William A (Florence Agnes Hughes) Angle,36,26,1
3,male,Mr. Stefo Pavlovic,32,7.9,0
1,female,Miss. Anne Perreault,30,93.5,1
3,male,Mr. Janko Vovk,22,7.9,0
3,male,Mr. Sarkis Lahoud,35,7.23,0
1,female,Mrs. Louis Albert (Ida Sophia Fischer) Hippach,44,57.98,1
3,male,Mr. Fared Kassem,18,7.23,0
3,male,Mr. James Farrell,40.5,7.75,0
2,female,Miss. Lucy Ridsdale,50,10.5,1
1,male,Mr. John Farthing,49,221.78,0
3,male,Mr. Johan Werner Salonen,39,7.93,0
2,male,Mr. Richard George Hocking,23,11.5,0
2,female,Miss. Phyllis May Quick,2,26,1
3,male,Mr. Nakli Toufik,17,7.23,0
3,male,Mr. Joseph Jr Elias,17,7.23,0
3,female,Mrs. Catherine (Catherine Rizk) Peter,24,22.36,1
3,female,Miss. Marija Cacic,30,8.66,0
2,female,Miss. Eva Miriam Hart,7,26.25,1
1,male,Major. Archibald Willingham Butt,45,26.55,0
1,female,Miss. Bertha LeRoy,30,106.43,1
3,male,Mr. Samuel Beard Risien,69,14.5,0
1,female,Miss. Hedwig Margaritha Frolicher,22,49.5,1
1,female,Miss. Harriet R Crosby,36,71,1
3,female,Miss. Ingeborg Constanzia Andersson,9,31.28,0
3,female,Miss. Sigrid Elisabeth Andersson,11,31.28,0
2,male,Mr. Edward Beane,32,26,1
1,male,Mr. Walter Donald Douglas,50,106.43,0
1,male,Mr. Arthur Ernest Nicholson,64,26,0
2,female,Mrs. Edward (Ethel Clarke) Beane,19,26,1
2,male,Mr. Julian Padro y Manent,27,13.86,1
3,male,Mr. Frank John Goldsmith,33,20.53,0
2,male,Master. John Morgan Jr Davies,8,36.75,1
1,male,Mr. John Borland Jr Thayer,17,110.88,1
2,male,Mr. Percival James R Sharp,27,26,0
3,male,Mr. Timothy O'Brien,21,7.83,0
3,male,Mr. Fahim Leeni,22,7.23,1
3,female,Miss. Velin Ohman,22,7.78,1
1,male,Mr. George Wright,62,26.55,0
1,female,Lady. (Lucille Christiana Sutherland)Duff Gordon,48,39.6,1
1,male,Mr. Victor Robbins,45,227.53,0
1,female,Mrs. Emil (Tillie Mandelbaum) Taussig,39,79.65,1
3,female,Mrs. Guillaume Joseph (Emma) de Messemaeker,36,17.4,1
3,male,Mr. Thomas Rowan Morrow,30,7.75,0
3,male,Mr. Husein Sivic,40,7.9,0
2,male,Mr. Robert Douglas Norman,28,13.5,0
3,male,Mr. John Simmons,40,8.05,0
3,female,Miss. (Marion Ogden) Meanwell,62,8.05,0
3,male,Mr. Alfred J Davies,24,24.15,0
3,male,Mr. Ilia Stoytcheff,19,7.9,0
3,female,Mrs. Nils (Alma Cornelia Berglund) Palsson,29,21.08,0
3,male,Mr. Tannous Doharr,28,7.23,0
3,male,Mr. Carl Jonsson,32,7.85,1
2,male,Mr. George Harris,62,10.5,1
1,female,Mrs. Edward Dale (Charlotte Lamson) Appleton,53,51.48,1
1,male,Mr. John Irwin Flynn,36,26.39,1
3,female,Miss. Mary Kelly,22,7.75,1
3,male,Mr. Alfred George John Rush,16,8.05,0
3,male,Mr. George Patchett,19,14.5,0
2,female,Miss. Ethel Garside,34,13,1
1,female,Mrs. William Baird (Alice Munger) Silvey,39,55.9,1
3,female,Mrs. Joseph (Maria Elias) Caram,18,14.46,0
3,male,Mr. Eiriik Jussila,32,7.93,1
2,female,Miss. Julie Rachel Christy,25,30,1
1,female,Mrs. John Borland (Marian Longstreth Morris) Thayer,39,110.88,1
2,male,Mr. William James Downton,54,26,0
1,male,Mr. John Hugo Ross,36,40.13,0
3,male,Mr. Uscher Paulner,16,8.71,0
1,female,Miss. Ruth Taussig,18,79.65,1
2,male,Mr. John Denzil Jarvis,47,15,0
1,male,Mr. Maxmillian Frolicher-Stehli,60,79.2,1
3,male,Mr. Eliezer Gilinski,22,8.05,0
3,male,Mr. Joseph Murdlin,22,8.05,0
3,male,Mr. Matti Rintamaki,35,7.13,0
1,female,Mrs. Walter Bertram (Martha Eustis) Stephenson,52,78.27,1
3,male,Mr. William James Elsbury,47,7.25,0
3,female,Miss. Mary Bourke,40,7.75,0
2,male,Mr. John Henry Chapman,37,26,0
3,male,Mr. Jean Baptiste Van Impe,36,24.15,0
2,female,Miss. Jessie Wills Leitch,31,33,1
3,male,Mr. Alfred Johnson,49, -   ,0
3,male,Mr. Hanna Boulos,18,7.23,0
1,male,Sir. Cosmo Edmund Duff Gordon,49,56.93,1
2,female,Mrs. Sidney Samuel (Amy Frances Christy) Jacobsohn,24,27,1
3,male,Mr. Petco Slabenoff,42,7.9,0
1,male,Mr. Charles H Harrington,37,42.4,0
3,male,Mr. Ernst William Torber,44,8.05,0
1,male,Mr. Harry Homer,35,26.55,1
3,male,Mr. Edvard Bengtsson Lindell,36,15.55,0
3,male,Mr. Milan Karaic,30,7.9,0
1,male,Mr. Robert Williams Daniel,27,30.5,1
2,female,Mrs. Joseph (Juliette Marie Louise Lafargue) Laroche,22,41.58,1
1,female,Miss. Elizabeth W Shutes,40,153.46,1
3,female,Mrs. Anders Johan (Alfrida Konstantia Brogren) Andersson,39,31.28,0
3,male,Mr. Jose Neto Jardin,21,7.05,0
3,female,Miss. Margaret Jane Murphy,18,15.5,1
3,male,Mr. John Horgan,22,7.75,0
3,male,Mr. William Alfred Brocklebank,35,8.05,0
2,female,Miss. Alice Herman,24,65,1
3,male,Mr. Ernst Gilbert Danbom,34,14.4,0
3,female,Mrs. William Arthur (Cordelia K Stanlick) Lobb,26,16.1,0
2,female,Miss. Marion Louise Becker,4,39,1
2,male,Mr. Lawrence Gavey,26,10.5,0
3,male,Mr. Antoni Yasbeck,27,14.45,0
1,male,Mr. Edwin Nelson Jr Kimball,42,52.55,1
3,male,Mr. Sahid Nakid,20,15.74,1
3,male,Mr. Henry Damsgaard Hansen,21,7.85,0
3,male,Mr. David John Bowen,21,16.1,0
1,male,Mr. Frederick Sutton,61,32.32,0
2,male,Rev. Charles Leonard Kirkland,57,12.35,0
1,female,Miss. Gretchen Fiske Longley,21,77.96,1
3,male,Mr. Guentcho Bostandyeff,26,7.9,0
3,male,Mr. Patrick D O'Connell,18,7.73,0
1,male,Mr. Algernon Henry Wilson Barkworth,80,30,1
3,male,Mr. Johan Svensson Lundahl,51,7.05,0
1,male,Dr. Max Stahelin-Maeglin,32,30.5,1
1,male,Mr. William Henry Marsh Parr,30, -   ,0
3,female,Miss. Mabel Skoog,9,27.9,0
2,female,Miss. Mary Davis,28,13,1
3,male,Mr. Antti Gustaf Leinonen,32,7.93,0
2,male,Mr. Harvey Collyer,31,26.25,0
3,female,Mrs. Juha (Maria Emilia Ojala) Panula,41,39.69,0
3,male,Mr. Percival Thorneycroft,37,16.1,0
3,male,Mr. Hans Peder Jensen,20,7.85,0
1,female,Mlle. Emma Sagesser,24,69.3,1
3,female,Miss. Margit Elizabeth Skoog,2,27.9,0
3,male,Mr. Choong Foo,32,56.5,1
3,female,Miss. Eugenie Baclini,0.75,19.26,1
1,male,Mr. Henry Sleeper Harper,48,76.73,1
3,male,Mr. Liudevit Cor,19,7.9,0
1,male,Col. Oberst Alfons Simonius-Blumer,56,35.5,1
3,male,Mr. Edward Willey,21,7.55,0
3,female,Miss. Amy Zillah Elsie Stanley,23,7.55,1
3,male,Mr. Mito Mitkoff,23,7.9,0
2,female,Miss. Elsie Doling,18,23,1
3,male,Mr. Johannes Halvorsen Kalvik,21,8.43,0
3,female,Miss. Hanora O'Leary,16,7.83,1
3,female,Miss. Hanora Hegarty,18,6.75,0
2,male,Mr. Leonard Mark Hickman,24,73.5,0
3,male,Mr. Alexander Radeff,27,7.9,0
3,female,Mrs. John (Catherine) Bourke,32,15.5,0
2,male,Mr. George Floyd Eitemiller,23,13,0
1,male,Mr. Arthur Webster Newell,58,113.28,0
1,male,Dr. Henry William Frauenthal,50,133.65,1
3,male,Mr. Mohamed Badt,40,7.23,0
1,male,Mr. Edward Pomeroy Colley,47,25.59,0
3,male,Mr. Peju Coleff,36,7.5,0
3,male,Mr. Eino William Lindqvist,20,7.93,1
2,male,Mr. Lewis Hickman,32,73.5,0
2,male,Mr. Reginald Fenton Butler,25,13,0
3,male,Mr. Knud Paust Rommetvedt,49,7.78,0
3,male,Mr. Jacob Cook,43,8.05,0
1,female,Mrs. Elmer Zebley (Juliet Cummins Wright) Taylor,48,52,1
2,female,Mrs. Thomas William Solomon (Elizabeth Catherine Ford) Brown,40,39,1
1,male,Mr. Thornton Davidson,31,52,0
2,male,Mr. Henry Michael Mitchell,70,10.5,0
2,male,Mr. Charles Wilhelms,31,13,1
2,male,Mr. Ennis Hastings Watson,19, -   ,0
3,male,Mr. Gustaf Hjalmar Edvardsson,18,7.78,0
3,male,Mr. Frederick Charles Sawyer,24.5,8.05,0
3,female,Miss. Anna Sofia Turja,18,9.84,1
3,female,Mrs. Frederick (Augusta Tyler) Goodwin,43,46.9,0
1,male,Mr. Thomas Drake Martinez Cardeza,36,512.33,1
3,female,Miss. Katie Peters,28,8.14,0
1,male,Mr. Hammad Hassab,27,76.73,1
3,male,Mr. Thor Anderson Olsvigen,20,9.23,0
3,male,Mr. Charles Edward Goodwin,14,46.9,0
2,male,Mr. Thomas William Solomon Brown,60,39,0
2,male,Mr. Joseph Philippe Lemercier Laroche,25,41.58,0
3,male,Mr. Jaako Arnold Panula,14,39.69,0
3,male,Mr. Branko Dakic,19,10.17,0
3,male,Mr. Eberhard Thelander Fischer,18,7.8,0
1,female,Miss. Georgette Alexandra Madill,15,211.34,1
1,male,Mr. Albert Adrian Dick,31,57,1
3,female,Miss. Manca Karun,4,13.42,1
3,male,Mr. Ali Lam,37,56.5,1
3,male,Mr. Khalil Saad,25,7.23,0
1,male,Col. John Weir,60,26.55,0
2,male,Mr. Charles Henry Chapman,52,13.5,0
3,male,Mr. James Kelly,44,8.05,0
3,female,Miss. Katherine Mullens,19,7.73,1
1,male,Mr. John Borland Thayer,49,110.88,0
3,male,Mr. Adolf Mathias Nicolai Olsen Humblen,42,7.65,0
1,female,Mrs. John Jacob (Madeleine Talmadge Force) Astor,18,227.53,1
1,male,Mr. Spencer Victor Silverthorne,35,26.29,1
3,female,Miss. Saiide Barbara,18,14.45,0
3,male,Mr. Martin Gallagher,25,7.74,0
3,male,Mr. Henrik Juul Hansen,26,7.85,0
2,male,Mr. Henry Samuel Morley,39,26,0
2,female,Mrs. Florence Kelly,45,13.5,1
1,male,Mr. Edward Pennington Calderhead,42,26.29,1
1,female,Miss. Alice Cleaver,22,151.55,1
3,male,Master. Halim Gonios Moubarek,4,15.25,1
1,female,Mlle. Berthe Antonine Mayne,24,49.5,1
1,male,Mr. Herman Klaber,41,26.55,0
1,male,Mr. Elmer Zebley Taylor,48,52,1
3,male,Mr. August Viktor Larsson,29,9.48,0
2,male,Mr. Samuel Greenberg,52,13,0
3,male,Mr. Peter Andreas Lauritz Andersen Soholt,19,7.65,0
1,female,Miss. Caroline Louise Endres,38,227.53,1
2,female,Miss. Edwina Celia Troutt,27,10.5,1
3,male,Mr. Malkolm Joackim Johnson,33,7.78,0
2,female,Miss. Annie Jessie Harper,6,33,1
3,male,Mr. Svend Lauritz Jensen,17,7.05,0
2,male,Mr. William Henry Gillespie,34,13,0
2,male,Mr. Henry Price Hodges,50,13,0
1,male,Mr. Norman Campbell Chambers,27,53.1,1
3,male,Mr. Luka Oreskovic,20,8.66,0
2,female,Mrs. Peter Henry (Lillian Jefferys) Renouf,30,21,1
3,female,Miss. Margareth Mannion,28,7.74,1
2,male,Mr. Kurt Arnold Gottfrid Bryhl,25,26,0
3,female,Miss. Pieta Sofia Ilmakangas,25,7.93,0
1,female,Miss. Elisabeth Walton Allen,29,211.34,1
3,male,Mr. Houssein G N Hassan,11,18.79,0
2,male,Mr. Robert J Knight,41, -   ,0
2,male,Mr. William John Berriman,23,13,0
2,male,Mr. Moses Aaron Troupiansky,23,13,0
3,male,Mr. Leslie Williams,28.5,16.1,0
3,female,Mrs. Edward (Margaret Ann Watson) Ford,48,34.38,0
1,male,Mr. Gustave J Lesurer,35,512.33,1
3,male,Mr. Kanio Ivanoff,20,7.9,0
3,male,Mr. Minko Nankoff,32,7.9,0
1,male,Mr. Walter James Hawksford,45,30,1
1,male,Mr. Tyrell William Cavendish,36,78.85,0
1,female,Miss. Susan Parker Ryerson,21,262.38,1
3,male,Mr. Neal McNamee,24,16.1,0
3,male,Mr. Juho Stranden,31,7.93,1
1,male,Capt. Edward Gifford Crosby,70,71,0
3,male,Mr. Rossmore Edward Abbott,16,20.25,0
2,female,Miss. Anna Sinkkonen,30,13,1
1,male,Mr. Daniel Warner Marvin,19,53.1,0
3,male,Mr. Michael Connaghton,31,7.75,0
2,female,Miss. Joan Wells,4,23,1
3,male,Master. Meier Moor,6,12.48,1
3,male,Mr. Johannes Joseph Vande Velde,33,9.5,0
3,male,Mr. Lalio Jonkoff,23,7.9,0
2,female,Mrs. Samuel (Jane Laver) Herman,48,65,1
2,male,Master. Viljo Hamalainen,0.67,14.5,1
3,male,Mr. August Sigfrid Carlsson,28,7.8,0
2,male,Mr. Percy Andrew Bailey,18,11.5,0
3,male,Mr. Thomas Leonard Theobald,34,8.05,0
1,female,the Countess. of (Lucy Noel Martha Dyer-Edwards) Rothes,33,86.5,1
3,male,Mr. John Garfirth,23,14.5,0
3,male,Mr. Iisakki Antino Aijo Nirva,41,7.13,0
3,male,Mr. Hanna Assi Barah,20,7.23,1
1,female,Mrs. William Ernest (Lucile Polk) Carter,36,120,1
3,male,Mr. Hans Linus Eklund,16,7.78,0
1,female,Mrs. John C (Anna Andrews) Hogeboom,51,77.96,1
1,male,Dr. Arthur Jackson Brewe,46,39.6,0
3,female,Miss. Mary Mangan,30.5,7.75,0
3,male,Mr. Daniel J Moran,28,24.15,0
3,male,Mr. Daniel Danielsen Gronnestad,32,8.36,0
3,male,Mr. Rene Aime Lievens,24,9.5,0
3,male,Mr. Niels Peder Jensen,48,7.85,0
2,female,Mrs. (Mary) Mack,57,10.5,0
3,male,Mr. Dibo Elias,29,7.23,0
2,female,Mrs. Elizabeth (Eliza Needs) Hocking,54,23,1
3,male,Mr. Pehr Fabian Oliver Malkolm Myhrman,18,7.75,0
3,male,Mr. Roger Tobin,20,7.75,0
3,female,Miss. Virginia Ethel Emanuel,5,12.48,1
3,male,Mr. Thomas J Kilgannon,22,7.74,0
1,female,Mrs. Edward Scott (Elisabeth Walton McMillan) Robert,43,211.34,1
3,female,Miss. Banoura Ayoub,13,7.23,1
1,female,Mrs. Albert Adrian (Vera Gillespie) Dick,17,57,1
1,male,Mr. Milton Clyde Long,29,30,0
3,male,Mr. Andrew G Johnston,35,23.45,0
3,male,Mr. William Ali,25,7.05,0
3,male,Mr. Abraham (David Lishin) Harmer,25,7.25,0
3,female,Miss. Anna Sofia Sjoblom,18,7.5,1
3,male,Master. George Hugh Rice,8,29.13,0
3,male,Master. Bertram Vere Dean,1,20.58,1
1,male,Mr. Benjamin Guggenheim,46,79.2,0
3,male,Mr. Andrew Keane,20,7.75,0
2,male,Mr. Alfred Gaskell,16,26,0
3,female,Miss. Stella Anna Sage,21,69.55,0
1,male,Mr. William Fisher Hoyt,43,30.7,0
3,male,Mr. Ristiu Dantcheff,25,7.9,0
2,male,Mr. Richard Otter,39,13,0
1,female,Dr. Alice (Farnham) Leader,49,25.93,1
3,female,Mrs. Mara Osman,31,8.68,1
3,male,Mr. Yousseff Ibrahim Shawah,30,7.23,0
3,female,Mrs. Jean Baptiste (Rosalie Paula Govaert) Van Impe,30,24.15,0
2,male,Mr. Martin Ponesell,34,13,0
2,female,Mrs. Harvey (Charlotte Annie Tate) Collyer,31,26.25,1
1,male,Master. William Thornton II Carter,11,120,1
3,male,Master. Assad Alexander Thomas,0.42,8.52,1
3,male,Mr. Oskar Arvid Hedman,27,6.98,1
3,male,Mr. Karl Johan Johansson,31,7.78,0
1,male,Mr. Thomas Jr Andrews,39, -   ,0
3,female,Miss. Ellen Natalia Pettersson,18,7.78,0
2,male,Mr. August Meyer,39,13,0
1,female,Mrs. Norman Campbell (Bertha Griggs) Chambers,33,53.1,1
3,male,Mr. William Alexander,26,7.89,0
3,male,Mr. James Lester,39,24.15,0
2,male,Mr. Richard James Slemen,35,10.5,0
3,female,Miss. Ebba Iris Alfrida Andersson,6,31.28,0
3,male,Mr. Ernest Portage Tomlin,30.5,8.05,0
1,male,Mr. Richard Fry,39, -   ,0
3,female,Miss. Wendla Maria Heininen,23,7.93,0
2,male,Mr. Albert Mallet,31,37,0
3,male,Mr. John Fredrik Alexander Holm,43,6.45,0
3,male,Master. Karl Thorsten Skoog,10,27.9,0
1,female,Mrs. Charles Melville (Clara Jennings Gregg) Hays,52,93.5,1
3,male,Mr. Nikola Lulic,27,8.66,1
1,male,Jonkheer. John George Reuchlin,38, -   ,0
3,female,Mrs. (Beila) Moor,27,12.48,1
3,male,Master. Urho Abraham Panula,2,39.69,0
3,male,Mr. John Flynn,36,6.95,0
3,male,Mr. Len Lam,23,56.5,0
2,male,Master. Andre Mallet,1,37,1
3,male,Mr. Thomas Joseph McCormack,19,7.75,1
1,female,Mrs. George Nelson (Martha Evelyn) Stone,62,80,1
3,female,Mrs. Antoni (Selini Alexander) Yasbeck,15,14.45,1
2,male,Master. George Sibley Richards,0.83,18.75,1
3,male,Mr. Amin Saad,30,7.23,0
3,male,Mr. Albert Augustsson,23,7.85,0
3,male,Mr. Owen George Allum,18,8.3,0
1,female,Miss. Sara Rebecca Compton,39,83.16,1
3,male,Mr. Jakob Pasic,21,8.66,0
3,male,Mr. Maurice Sirota,20,8.05,0
3,male,Mr. Chang Chip,32,56.5,1
1,male,Mr. Pierre Marechal,29,29.7,1
3,male,Mr. Ilmari Rudolf Alhomaki,20,7.93,0
2,male,Mr. Thomas Charles Mudd,16,10.5,0
1,female,Miss. Augusta Serepeca,30,31,1
3,male,Mr. Peter L Lemberopolous,34.5,6.44,0
3,male,Mr. Jeso Culumovic,17,8.66,0
3,male,Mr. Anthony Abbing,42,7.55,0
3,male,Mr. Douglas Bullen Sage,18,69.55,0
3,male,Mr. Marin Markoff,35,7.9,0
2,male,Rev. John Harper,28,33,0
1,female,Mrs. Samuel L (Edwiga Grabowska) Goldenberg,40,89.1,1
3,male,Master. Sigvard Harald Elias Andersson,4,31.28,0
3,male,Mr. Johan Svensson,74,7.78,0
3,female,Miss. Nourelain Boulos,9,15.25,0
1,female,Miss. Mary Conover Lines,16,39.4,1
2,female,Mrs. Ernest Courtenay (Lilian Hughes) Carter,44,26,0
3,female,Mrs. Sam (Leah Rosen) Aks,18,9.35,1
1,female,Mrs. George Dennick (Mary Hitchcock) Wick,45,164.87,1
1,male,Mr. Peter Denis Daly,51,26.55,1
3,female,Mrs. Solomon (Latifa Qurban) Baclini,24,19.26,1
3,male,Mr. Raihed Razi,30,7.23,0
3,male,Mr. Claus Peter Hansen,41,14.11,0
2,male,Mr. Frederick Edward Giles,21,11.5,0
1,female,Mrs. Frederick Joel (Margaret Welles Barron) Swift,48,25.93,1
3,female,Miss. Dorothy Edith Sage,14,69.55,0
2,male,Mr. John William Gill,24,13,0
2,female,Mrs. (Karolina) Bystrom,42,13,1
2,female,Miss. Asuncion Duran y More,27,13.86,1
1,male,Mr. Washington Augustus II Roebling,31,50.5,0
3,male,Mr. Philemon van Melkebeke,23,9.5,0
3,male,Master. Harold Theodor Johnson,4,11.13,1
3,male,Mr. Cerin Balkic,26,7.9,0
1,female,Mrs. Richard Leonard (Sallie Monypeny) Beckwith,47,52.55,1
1,male,Mr. Frans Olof Carlsson,33,5,0
3,male,Mr. Victor Vander Cruyssen,47,9,0
2,female,Mrs. Samuel (Hannah Wizosky) Abelson,28,24,1
3,female,Miss. Adele Kiamie Najib,15,7.23,1
3,male,Mr. Alfred Ossian Gustafsson,20,9.85,0
3,male,Mr. Nedelio Petroff,19,7.9,0
3,male,Mr. Kristo Laleff,23,7.9,0
1,female,Mrs. Thomas Jr (Lily Alexenia Wilson) Potter,56,83.16,1
2,female,Mrs. William (Imanita Parrish Hall) Shelley,25,26,1
3,male,Mr. Johann Markun,33,7.9,0
3,female,Miss. Gerda Ulrika Dahlberg,22,10.52,0
2,male,Mr. Frederick James Banfield,28,10.5,0
3,male,Mr. Henry Jr Sutehall,25,7.05,0
3,female,Mrs. William (Margaret Norton) Rice,39,29.13,0
2,male,Rev. Juozas Montvila,27,13,0
1,female,Miss. Margaret Edith Graham,19,30,1
3,female,Miss. Catherine Helen Johnston,7,23.45,0
1,male,Mr. Karl Howell Behr,26,30,1
3,male,Mr. Patrick Dooley,32,7.75,0
